#{"t_start": 1754444974.287548, "env_id": "None"}
r,l,t
-34.92917,7,3.791517
-28.364046,7,3.791517
-33.089367,6,3.793479
-34.26673,6,3.798499
-24.829786,5,3.798499
-36.43784,6,3.80046
-36.931076,6,3.805449
-32.09828,6,3.805449
-41.17015,6,3.805449
-36.460075,7,3.805449
-28.689362,7,3.810464
-25.709259,6,3.812426
-36.967854,6,3.812426
-33.25464,5,3.817446
-35.161854,7,3.817446
-37.01736,6,3.819407
-39.3055,6,3.819407
-31.15781,7,3.822432
-35.20076,6,3.824395
-24.007978,6,3.826389
-37.883278,7,3.829482
-29.50412,6,3.831476
-29.919617,5,3.831476
-32.805653,7,3.833471
-33.42386,6,3.836496
-26.333525,7,3.836496
-34.575924,6,3.838458
-29.351038,6,3.841483
-34.915,6,3.84544
-31.963871,6,3.848466
-30.218899,7,3.848466
-33.137257,8,3.848466
-34.40862,6,3.85103
-29.395138,6,3.85103
-36.899456,6,3.85299
-31.810246,6,3.856014
-30.62428,5,3.859972
-30.174837,6,3.859972
-37.2595,6,3.861966
-39.993084,6,3.863001
-32.436466,6,3.864993
-38.33404,6,3.866953
-30.681753,6,3.869433
-34.1409,8,3.869433
-38.666958,6,3.874452
-27.065859,7,3.876447
-42.062798,6,3.876447
-32.969276,6,3.876447
-35.833748,6,3.881434
-36.516262,6,3.883428
-32.96949,6,3.883428
-28.334644,8,3.883428
-33.985985,6,3.887385
-37.69482,5,3.88842
-31.490992,7,3.892511
-35.29335,7,3.892511
-35.82632,6,3.894505
-40.86003,6,3.897529
-43.459435,6,3.897529
-32.354546,6,3.897529
-32.790257,6,3.901485
-30.960869,7,3.904511
-36.783882,6,3.906472
-35.397873,7,3.909311
-41.044357,6,3.909311
-36.749966,6,3.911535
-29.666607,6,3.911535
-34.978516,7,3.913494
-37.80795,6,3.916519
-39.369858,6,3.918481
-38.806095,6,3.920475
-37.1454,6,3.9235
-25.148918,5,3.9235
-37.76066,7,3.925462
-34.04811,6,3.925462
-30.654676,6,3.928486
-41.796753,6,3.930496
-29.993505,6,3.93249
-29.837723,6,3.935518
-40.082275,6,3.937477
-35.98179,6,3.937477
-40.712643,6,3.940502
-30.413082,6,3.942497
-39.31911,7,3.942497
-33.856075,6,3.944458
-26.961227,6,3.947483
-38.331024,6,3.949968
-35.596313,6,3.951965
-32.89649,7,3.953959
-34.46904,6,3.954989
-34.895664,6,3.956985
-33.76745,6,3.956985
-37.931065,6,3.958946
-38.4094,6,3.961972
-37.00844,6,3.963933
-34.799484,6,3.967922
-34.641804,8,3.970556
-30.80849,7,3.970556
-36.567566,6,3.971588
-28.05416,7,3.973585
-36.387386,7,3.975542
-35.641476,6,3.975542
-41.316174,6,3.978566
-31.47121,6,3.982523
-35.29566,6,3.985548
-39.438473,6,3.985548
-38.70449,6,3.987542
-19.40379,7,3.987542
-45.814945,6,3.989522
-36.48857,6,3.992546
-36.906803,7,3.992546
-32.740135,6,3.996503
-31.847649,6,3.999527
-39.3285,6,3.999527
-38.835693,6,4.001489
-35.714386,7,4.004521
-29.424232,6,4.004521
-30.822138,6,4.006476
-32.618687,7,4.009581
-34.59716,6,4.011576
-32.5341,6,4.01357
-36.103603,6,4.01357
-22.781725,6,4.016594
-32.709896,5,4.016594
-29.856255,6,4.018557
-38.44736,6,4.023578
-33.02229,7,4.023578
-31.38579,5,4.025538
-35.06702,6,4.025538
-36.836086,6,4.027533
-33.574,7,4.032553
-37.330784,7,4.032553
-33.961403,7,4.035578
-35.74647,6,4.03754
-36.720066,6,4.03754
-29.020039,6,4.039534
-31.431204,7,4.042559
-31.82008,6,4.042559
-31.481213,6,4.047549
-34.74343,6,4.050005
-42.270485,7,4.050005
-42.670998,7,4.053996
-28.712097,6,4.053996
-42.784164,7,4.053996
-30.824911,6,4.057024
-33.724056,6,4.057024
-36.03018,6,4.060978
-38.872223,7,4.065966
-34.222435,6,4.067959
-32.927143,6,4.070541
-36.60643,7,4.070541
-33.286297,8,4.073533
-20.198458,7,4.073533
-38.460636,6,4.075528
-26.54627,6,4.080547
-22.996239,6,4.082508
-35.681866,6,4.084503
-30.423601,6,4.084503
-32.125896,6,4.087496
-37.962063,6,4.087496
-37.554436,16,4.087496
-36.99915,6,4.089513
-34.438408,6,4.094501
-26.74362,6,4.096494
-39.027905,6,4.099522
-35.421368,6,4.099522
-33.153328,6,4.101481
-31.147993,6,4.101481
-33.60061,6,4.104506
-34.683598,7,4.104506
-34.32635,6,4.109557
-35.88361,6,4.111552
-32.79427,7,4.116571
-28.927227,7,4.116571
-37.48819,6,4.116571
-40.389435,6,4.116571
-38.968666,6,4.118533
-32.648148,6,4.118533
-39.654884,6,4.123553
-40.9285,6,4.125515
-43.317368,6,4.130585
-32.558254,6,4.130585
-36.876724,7,4.132541
-33.936455,6,4.132541
-37.17247,7,4.132541
-27.112307,7,4.134536
-34.171932,7,4.139555
-27.817436,5,4.141517
-37.18324,7,4.141517
-30.329369,6,4.146538
-33.85376,7,4.146538
-33.52276,6,4.146538
-36.67449,7,4.149565
-37.905643,7,4.151137
-31.834625,6,4.154164
-32.812675,7,4.158118
-39.34492,6,4.161143
-30.898237,8,4.161143
-44.66517,6,4.161143
-34.661446,6,4.163105
-37.15667,7,4.163105
-22.571556,7,4.168092
-36.71682,6,4.168092
-38.07398,6,4.172584
-32.31084,6,4.175613
-42.486294,6,4.175613
-37.69477,6,4.177604
-33.866173,7,4.177604
-38.891655,7,4.180596
-42.854893,6,4.182583
-27.96687,6,4.182583
-27.507,5,4.184552
-36.885582,6,4.189554
-28.76718,6,4.19258
-36.758278,7,4.19258
-26.624123,6,4.194574
-25.981346,7,4.194574
-34.04353,6,4.196536
-31.968624,5,4.196536
-38.80395,6,4.196536
-31.790483,6,4.203517
-39.538452,6,4.205512
-29.942308,6,4.208537
-38.855137,7,4.208537
-38.64318,6,4.208537
-36.94337,6,4.21055
-39.39995,6,4.21055
-34.7738,7,4.213574
-32.678177,6,4.217531
-36.71835,7,4.222551
-39.309498,6,4.222551
-31.015131,5,4.222551
-31.536043,6,4.224513
-33.698215,8,4.226508
-36.066204,6,4.226508
-29.093096,8,4.226508
-33.909813,6,4.231643
-35.984142,5,4.235632
-29.160471,6,4.235632
-35.786434,7,4.238657
-31.125383,7,4.238657
-32.303123,6,4.240618
-32.38825,6,4.240618
-25.838636,6,4.240618
-39.460526,6,4.245605
-24.448301,6,4.250625
-43.499207,6,4.252587
-33.777927,6,4.252587
-42.953766,7,4.252587
-37.235237,6,4.255611
-31.900305,6,4.255611
-33.041126,6,4.255611
-43.838207,6,4.264588
-33.21892,6,4.26758
-37.318485,6,4.26758
-38.33703,7,4.269323
-34.78542,6,4.269323
-37.560024,6,4.269323
-40.546925,7,4.272347
-36.102108,12,4.27431
-33.90732,6,4.278298
-32.046253,6,4.281324
-29.419376,6,4.283318
-37.32327,7,4.283318
-35.668213,6,4.286314
-28.784334,7,4.286314
-30.174877,7,4.286314
-35.124413,6,4.288272
-40.919243,6,4.293554
-21.658134,7,4.297511
-23.911566,6,4.297511
-32.04211,6,4.299505
-35.261208,6,4.300535
-34.664124,6,4.300535
-35.582874,8,4.302498
-33.604458,6,4.302498
-35.58447,6,4.306486
-26.346764,6,4.311568
-31.691305,5,4.311568
-38.758484,7,4.314592
-39.994995,6,4.314592
-34.814842,6,4.316554
-32.28296,7,4.316554
-38.926346,6,4.316554
-31.999462,6,4.325529
-26.132957,6,4.325529
-25.150858,5,4.328556
-34.17481,5,4.328556
-36.465645,6,4.328556
-33.343845,6,4.328556
-33.125664,6,4.33063
-34.453735,11,4.333622
-36.151604,6,4.340603
-33.043926,7,4.343627
-30.182055,6,4.343627
-27.728802,5,4.343627
-33.754612,6,4.343627
-32.704212,6,4.343627
-38.686775,7,4.350405
-29.765299,5,4.352399
-34.03456,11,4.355425
-29.744528,6,4.357387
-33.408005,6,4.357387
-36.957985,7,4.360411
-37.285583,7,4.360411
-32.927757,8,4.362405
-31.997396,5,4.364367
-35.77015,6,4.364367
-35.13991,6,4.369604
-26.41131,5,4.369604
-34.79583,6,4.373594
-39.145454,6,4.376619
-27.902414,7,4.376619
-30.027191,6,4.378581
-40.28335,6,4.383604
-33.729748,8,4.383604
-38.073696,12,4.386559
-34.46351,7,4.386559
-33.355385,6,4.388554
-33.06879,6,4.390624
-39.858685,6,4.393649
-36.27512,7,4.393649
-39.095146,6,4.397605
-34.82334,6,4.397605
-39.223133,6,4.40063
-37.898273,6,4.40063
-43.96932,6,4.402591
-42.63446,6,4.404586
-36.375256,6,4.407579
-35.753582,6,4.407579
-35.231575,6,4.412669
-29.708601,7,4.415695
-36.507366,6,4.415695
-35.142017,6,4.415695
-31.421736,6,4.417655
-27.79791,6,4.42068
-35.097225,7,4.425668
-32.46844,7,4.425668
-36.27462,6,4.427629
-32.613888,6,4.430653
-39.053833,6,4.430653
-30.918032,5,4.430653
-37.625618,7,4.432647
-34.037727,6,4.435672
-28.67155,6,4.439629
-39.173508,6,4.442655
-25.053043,6,4.444615
-30.469294,6,4.444615
-40.246525,7,4.44661
-39.767456,6,4.44764
-31.41551,7,4.451545
-30.730656,6,4.45354
-40.9006,6,4.456565
-32.848778,6,4.458527
-35.667248,6,4.458527
-37.99414,6,4.461558
-56.10613,17,4.465508
-33.70071,7,4.468533
-38.064068,7,4.470686
-29.550734,6,4.470686
-32.718807,6,4.472923
-28.957407,11,4.472923
-38.160156,7,4.475925
-30.512806,6,4.475925
-37.739872,6,4.479953
-33.96953,6,4.482978
-30.757372,5,4.482978
-38.07894,6,4.48494
-38.03399,6,4.487967
-37.41818,5,4.487967
-26.926939,7,4.489678
-39.995117,6,4.489678
-38.17323,6,4.494665
-27.413536,5,4.494665
-44.13801,6,4.496659
-40.37933,6,4.501647
-38.29265,7,4.501647
-25.427103,6,4.504638
-39.833477,7,4.504638
-42.105,7,4.506633
-34.15538,6,4.509714
-36.953976,6,4.509714
-25.502514,6,4.511709
-30.87008,7,4.518726
-38.55729,6,4.518726
-38.36428,6,4.518726
-35.756092,7,4.518726
-29.91857,5,4.520685
-37.571957,6,4.520685
-36.40216,6,4.523714
-21.740269,7,4.527666
-38.417652,6,4.53262
-32.80219,5,4.53262
-26.769495,6,4.53262
-39.60626,6,4.53262
-31.65652,6,4.53262
-32.22095,6,4.541596
-33.333874,10,4.543591
-32.4487,6,4.546618
-36.552097,10,4.546618
-32.08658,6,4.546618
-35.459732,6,4.546618
-29.703825,7,4.549421
-32.203762,7,4.549557
-47.356934,6,4.555748
-31.288897,6,4.557743
-36.907368,5,4.557743
-46.02259,6,4.560768
-35.336697,6,4.560768
-37.5689,6,4.560768
-34.59285,6,4.56273
-25.373795,7,4.565723
-33.54327,6,4.570655
-34.453526,6,4.572614
-32.143085,6,4.57564
-30.40628,7,4.577602
-29.990396,8,4.577602
-31.203005,5,4.577602
-29.85888,7,4.577602
-34.509323,6,4.584583
-30.914202,10,4.586577
-38.39521,6,4.589698
-33.38184,7,4.589698
-36.84341,6,4.591693
-34.10192,6,4.591693
-26.545158,6,4.591693
-33.2688,6,4.592726
-55.313454,7,4.601704
-33.34538,6,4.603695
-29.02471,7,4.603695
-41.13153,6,4.606686
-36.233585,6,4.606686
-25.894264,6,4.606686
-26.172167,6,4.606686
-34.696854,10,4.613678
-36.752003,6,4.615672
-38.142475,6,4.617634
-34.5436,6,4.617634
-26.355835,6,4.620626
-33.01089,6,4.620626
-30.91882,6,4.620626
-38.004387,7,4.622621
-40.80865,6,4.627608
-38.805264,6,4.629609
-39.964073,6,4.632634
-40.307285,6,4.634596
-34.95122,6,4.634596
-29.743244,6,4.634596
-34.517075,7,4.634596
-30.256931,6,4.63762
-28.14657,6,4.641577
-34.147587,6,4.643572
-28.823105,5,4.646596
-34.872955,7,4.648558
-43.819008,6,4.648558
-34.41647,6,4.648558
-32.295544,7,4.651716
-31.663738,6,4.651716
-29.432072,6,4.658693
-36.872627,6,4.662686
-36.940193,6,4.662686
-27.573174,9,4.662686
-31.047634,7,4.662686
-36.28928,6,4.665675
-36.112015,7,4.665675
-33.397663,6,4.665675
-34.533695,6,4.671634
-31.195892,6,4.676621
-34.420784,5,4.676621
-43.50863,6,4.676621
-36.54554,7,4.678616
-32.10825,7,4.678616
-35.474644,7,4.681641
-30.219841,7,4.681641
-31.37097,6,4.685597
-35.44394,6,4.691106
-41.79223,6,4.691106
-36.09846,7,4.693067
-40.820385,6,4.693067
-33.79533,6,4.696095
-35.951027,6,4.696095
-26.44641,8,4.698055
-35.93098,6,4.700048
-35.09883,6,4.705035
-27.453527,6,4.70703
-39.492275,6,4.70703
-34.283535,7,4.70703
-39.12913,6,4.709626
-31.586523,6,4.709626
-32.49123,7,4.714645
-32.640663,6,4.714645
-37.897137,6,4.718602
-33.257267,6,4.721627
-38.514885,6,4.721627
-29.450777,6,4.723589
-38.277832,7,4.723589
-40.604427,6,4.723589
-36.41721,6,4.728576
-32.416626,7,4.731102
-34.292595,6,4.733096
-39.479725,6,4.736121
-31.856344,6,4.736121
-31.233322,6,4.738084
-36.816025,6,4.738084
-37.597507,6,4.738084
-36.42611,6,4.743105
-36.459885,6,4.747059
-33.10871,8,4.749661
-29.239088,7,4.752689
-36.79119,7,4.752689
-32.272953,7,4.754648
-31.615177,7,4.754648
-34.394463,7,4.754648
-45.410645,7,4.759668
-36.180305,6,4.761629
-29.318281,6,4.766649
-36.242626,8,4.768611
-30.639027,6,4.768611
-30.826035,6,4.768611
-39.989857,7,4.770702
-32.645164,6,4.77569
-27.570684,7,4.77569
-28.477169,11,4.777684
-32.12736,6,4.779679
-34.681118,6,4.782703
-38.102776,6,4.782703
-31.265919,6,4.782703
-40.29603,6,4.784665
-30.71296,6,4.792436
-33.766613,7,4.792436
-36.40599,6,4.794394
-39.343967,6,4.797419
-43.056118,6,4.797419
-39.25359,6,4.797419
-33.531017,12,4.80337
-39.536613,9,4.806395
-30.46708,6,4.806395
-39.689247,6,4.806395
-33.38732,6,4.808357
-38.493607,6,4.81065
-40.716976,6,4.81065
-39.272446,6,4.81065
-32.211224,7,4.819626
-36.345657,6,4.819626
-34.943943,7,4.822618
-28.022463,7,4.822618
-33.753162,6,4.822618
-37.752663,7,4.826608
-26.795557,7,4.826608
-31.829494,7,4.826608
-34.584816,6,4.833771
-30.510847,6,4.833771
-30.560759,6,4.835776
-38.44323,6,4.835776
-33.47112,7,4.83879
-40.340946,6,4.840753
-27.485989,6,4.840753
-35.60781,6,4.840753
-34.921753,6,4.847734
-38.90085,6,4.850775
-32.329205,7,4.850775
-35.273396,7,4.852737
-37.613537,6,4.852737
-29.659645,6,4.855762
-36.181725,6,4.855762
-38.793755,6,4.855762
-41.327614,5,4.862746
-38.66274,6,4.862746
-33.25837,6,4.865704
-32.22739,6,4.867732
-37.04748,6,4.869675
-39.14859,6,4.869675
-35.020008,7,4.869675
-30.923006,7,4.872699
-31.944063,6,4.876657
-39.848038,6,4.876657
-33.683914,6,4.878651
-30.345276,5,4.881676
-38.498993,6,4.883638
-34.78052,7,4.883638
-32.233364,6,4.883638
-23.439491,5,4.883638
-35.9305,6,4.890786
-30.59836,6,4.893812
-31.98827,7,4.893812
-36.99335,6,4.895772
-33.019295,6,4.898798
-28.541779,6,4.898798
-35.304592,6,4.898798
-35.627888,7,4.900767
-43.00523,6,4.904747
-36.697613,5,4.907772
-36.567028,6,4.907772
-31.973846,7,4.910879
-34.89694,6,4.912839
-35.2882,7,4.914834
-22.71773,6,4.914834
-28.25763,7,4.914834
-32.288803,6,4.919822
-41.129814,6,4.921816
-35.225094,6,4.921816
-39.777573,6,4.92484
-40.957592,6,4.926802
-31.902102,6,4.929853
-34.975998,6,4.929853
-33.51552,6,4.929853
-33.90251,6,4.936867
-34.309532,6,4.936867
-44.742027,8,4.93883
-31.792019,6,4.93883
-39.236565,6,4.940824
-31.42548,6,4.943849
-43.249252,6,4.943849
-23.291788,6,4.943849
-45.21818,6,4.949818
-35.325253,7,4.95284
-35.4124,7,4.954805
-29.446276,7,4.954805
-40.36677,6,4.957831
-30.8387,7,4.957831
-38.994766,6,4.957831
-30.80163,8,4.961787
-38.546383,6,4.966773
-31.303453,7,4.966773
-28.341307,6,4.96979
-31.06843,7,4.971786
-32.243378,7,4.97378
-26.818886,8,4.976807
-31.224758,7,4.978767
-34.946213,9,4.978767
-35.572475,6,4.981791
-37.7107,6,4.981791
-37.195152,6,4.983753
-22.950148,6,4.986778
-40.773422,6,4.990763
-32.14914,5,4.990763
-32.607204,6,4.99379
-35.300198,6,4.99575
-26.846651,6,4.99575
-27.201576,10,4.998777
-28.213848,6,4.998777
-32.940975,6,5.000737
-35.40591,6,5.005758
-34.03755,6,5.005758
-36.497643,6,5.010807
-30.413391,7,5.010807
-30.408165,7,5.012767
-32.684547,6,5.012767
-33.792652,6,5.015792
-24.51102,7,5.015792
-36.895954,6,5.019749
-33.15564,7,5.022774
-33.638054,6,5.024736
-32.535,7,5.02673
-33.281303,6,5.02673
-28.240334,5,5.02673
-35.585625,6,5.02971
-36.59438,8,5.031705
-31.880096,6,5.034731
-38.78032,6,5.036692
-30.298761,6,5.038687
-36.39666,6,5.041679
-38.835686,6,5.041679
-32.580902,6,5.043673
-26.095284,6,5.0467
-35.55297,6,5.04866
-34.12879,7,5.053822
-36.2486,11,5.053822
-39.16901,6,5.055789
-35.823143,7,5.055789
-33.393517,6,5.055789
-32.064747,5,5.058814
-30.507349,6,5.058814
-31.773277,6,5.063801
-37.23455,5,5.065794
-35.17559,6,5.070526
-38.114555,6,5.070526
-36.853634,6,5.072519
-34.134094,7,5.072519
-41.171013,7,5.075544
-31.723032,6,5.077505
-39.005184,6,5.08053
-31.939886,5,5.082492
-44.863625,6,5.084487
-39.048786,6,5.086482
-40.86975,6,5.086482
-41.438866,6,5.089862
-36.558815,6,5.091857
-34.863136,6,5.094849
-41.129528,18,5.096844
-40.37776,6,5.096844
-36.691116,6,5.099869
-40.535824,6,5.101831
-34.852715,6,5.101831
-31.238068,6,5.104856
-39.13178,6,5.106817
-33.65672,6,5.109744
-32.316616,6,5.111739
-32.928436,7,5.114765
-36.059944,6,5.116726
-31.319563,7,5.11872
-35.58911,8,5.11872
-27.5692,7,5.121746
-30.973803,6,5.121746
-34.956776,6,5.123707
-39.373283,6,5.125702
-26.237186,6,5.128694
-31.402773,6,5.131866
-37.744514,6,5.134891
-41.040073,6,5.134891
-40.202076,6,5.136852
-37.681683,6,5.137883
-43.11386,6,5.139877
-39.01749,7,5.143834
-41.23528,6,5.143834
-33.55644,6,5.146826
-38.195812,6,5.149498
-30.886927,6,5.151828
-35.694973,7,5.151828
-29.476978,7,5.153789
-35.87198,6,5.153789
-32.13508,6,5.158777
-30.691275,7,5.160771
-36.2695,6,5.163798
-32.47253,6,5.165757
-31.966034,6,5.165757
-33.665558,6,5.168782
-35.444008,6,5.168782
-33.99491,6,5.173892
-41.142876,7,5.178905
-31.233583,6,5.178905
-40.558426,6,5.180874
-34.17609,6,5.183899
-35.752357,7,5.183899
-28.843039,6,5.183899
-47.352802,16,5.18586
-30.709846,5,5.190565
-33.80581,7,5.190565
-34.032337,7,5.195584
-31.369469,6,5.197546
-32.01694,6,5.198577
-33.4577,7,5.198577
-30.768557,7,5.200538
-34.63293,6,5.200538
-27.759098,5,5.202533
-36.04744,6,5.205525
-37.328434,6,5.212619
-35.179466,6,5.212619
-24.145855,6,5.212619
-45.223713,7,5.212619
-37.052895,6,5.214581
-34.086357,6,5.214581
-45.81777,6,5.217617
-39.68023,6,5.219568
-29.87569,6,5.226549
-43.16417,6,5.22758
-41.331944,6,5.22758
-37.524784,6,5.22758
-37.915203,6,5.229561
-35.061596,6,5.229561
-30.239054,6,5.232585
-43.571175,6,5.234547
-38.362377,6,5.242561
-34.564514,6,5.242561
-34.495987,7,5.244521
-34.43168,6,5.244521
-34.15831,7,5.244521
-37.524857,7,5.247545
-44.515236,6,5.247545
-28.534264,5,5.247545
-32.483562,6,5.257617
-27.994965,7,5.259579
-33.51593,6,5.259579
-34.564102,6,5.259579
-35.336163,6,5.262604
-34.04751,6,5.262604
-39.94973,7,5.264567
-32.385025,6,5.271939
-37.43854,12,5.274931
-30.945686,6,5.274931
-30.317099,6,5.274931
-30.821451,6,5.274931
-27.160936,6,5.276893
-36.042065,6,5.276893
-37.386585,6,5.279917
-33.542694,6,5.286899
-39.758553,6,5.289614
-31.747938,6,5.289614
-30.25502,6,5.289614
-36.364677,6,5.289614
-31.984919,6,5.291609
-38.42763,6,5.291609
-35.035007,7,5.296595
-35.020878,6,5.301615
-34.609352,6,5.304574
-25.683233,6,5.304574
-39.752552,6,5.304574
-45.043068,6,5.304574
-39.496033,6,5.306568
-31.29675,6,5.306568
-44.342194,6,5.31164
-29.725634,5,5.316627
-35.55447,7,5.321645
-35.647602,8,5.321645
-34.992146,7,5.321645
-35.524055,6,5.321645
-34.00815,7,5.321645
-30.294764,6,5.321645
-33.369972,6,5.326632
-34.857872,6,5.33162
-30.405855,5,5.334577
-41.947052,5,5.334577
-35.7019,6,5.337603
-31.137947,6,5.337603
-38.469635,6,5.337603
-34.93486,6,5.337603
-37.96502,6,5.342589
-31.294537,6,5.346545
-44.476345,6,5.349539
-37.483467,6,5.349539
-35.76229,6,5.352564
-36.46998,6,5.352564
-37.335785,6,5.352564
-43.257843,7,5.355522
-34.381203,7,5.359511
-38.320786,6,5.362504
-31.97701,5,5.364497
-29.606758,6,5.364497
-32.54094,6,5.364497
-32.07547,6,5.367522
-34.681522,7,5.370585
-41.364437,6,5.370585
-30.831244,6,5.377547
-27.90771,6,5.380574
-28.892988,8,5.380574
-36.19005,6,5.380574
-38.723507,6,5.380574
-34.819347,7,5.385528
-39.764057,6,5.385528
-35.19486,6,5.385528
-32.599064,6,5.393538
-33.51965,6,5.395499
-30.000496,6,5.395499
-42.3268,6,5.395499
-36.56733,7,5.398492
-26.684378,5,5.398492
-39.391605,6,5.401516
-28.083061,6,5.401516
-32.638325,6,5.408465
-34.898212,6,5.411457
-30.291706,6,5.414481
-37.245525,7,5.414481
-24.052595,7,5.414481
-32.754185,6,5.416444
-36.61547,6,5.416444
-29.60818,7,5.416444
-42.259026,6,5.424455
-31.574926,5,5.426452
-31.926699,6,5.426452
-32.329994,6,5.428411
-32.646767,6,5.432431
-47.78779,7,5.432431
-35.824955,6,5.432431
-34.285297,8,5.43742
-31.706345,5,5.43742
-33.05797,6,5.44241
-40.33344,6,5.444369
-41.524345,6,5.447398
-37.90787,6,5.447398
-23.292114,8,5.447398
-37.136597,6,5.447398
-28.153654,6,5.452349
-35.54008,6,5.452349
-36.924847,6,5.462321
-30.704369,7,5.462321
-38.42283,6,5.462321
-31.516249,7,5.465313
-38.390972,5,5.465313
-38.659782,7,5.465313
-30.089905,6,5.468337
-31.491869,5,5.476316
-37.283222,6,5.478278
-35.558533,6,5.478278
-32.683094,6,5.481307
-44.82112,15,5.481307
-35.00772,6,5.481307
-36.751038,6,5.481307
-33.27669,7,5.486294
-33.555103,6,5.491244
-30.39714,6,5.494269
-39.04477,6,5.49623
-36.63618,6,5.49623
-41.345947,6,5.49623
-28.459751,6,5.49623
-33.56249,8,5.499255
-36.424232,6,5.501217
-28.469866,5,5.508198
-39.01803,6,5.508198
-31.322018,6,5.51119
-37.813343,6,5.51119
-34.692314,6,5.51119
-38.799713,8,5.51119
-36.469326,7,5.516178
-28.873365,7,5.519201
-27.037516,6,5.523158
-38.204308,6,5.524156
-35.999886,6,5.526151
-33.773605,6,5.526151
-40.682888,6,5.526151
-37.03476,5,5.529174
-31.91645,7,5.529174
-38.140007,7,5.537158
-30.7922,5,5.539116
-34.003674,7,5.54111
-39.86917,6,5.54111
-28.72225,7,5.54111
-36.661057,7,5.544137
-29.771029,6,5.544137
-39.313404,6,5.544137
-42.227512,6,5.551084
-33.591244,6,5.554076
-39.44736,6,5.55607
-41.155895,6,5.55607
-33.76238,6,5.559095
-31.84958,6,5.559095
-35.16846,7,5.559095
-36.48283,6,5.559095
-35.7297,6,5.566043
-37.975456,5,5.567075
-29.554842,5,5.572061
-36.520138,7,5.574022
-29.1321,7,5.574022
-29.55019,6,5.574022
-37.25795,6,5.574022
-37.414135,7,5.577047
-28.711504,6,5.582034
-41.24243,6,5.582034
-39.166664,6,5.58702
-32.45778,5,5.58702
-39.825115,6,5.588982
-26.360704,6,5.591975
-32.467392,7,5.591975
-36.25327,7,5.591975
-32.02179,6,5.596993
-31.788553,7,5.598988
-34.612873,6,5.60095
-33.182213,7,5.603943
-35.094097,6,5.606967
-32.829548,7,5.606967
-37.29085,6,5.606967
-39.251568,7,5.608937
-35.83146,6,5.611954
-31.50877,6,5.614946
-33.28468,6,5.616908
-33.45733,6,5.618902
-37.584972,6,5.621896
-36.593605,6,5.621896
-38.18148,6,5.621896
-36.31971,6,5.626914
-31.899704,7,5.626914
-31.40745,7,5.631868
-31.25715,5,5.631868
-27.856838,5,5.63548
-29.967165,7,5.63548
-34.898052,6,5.63777
-36.95863,7,5.640166
-39.23712,6,5.643192
-36.202164,6,5.643192
-32.533154,6,5.648206
-32.33088,6,5.648206
-36.1851,6,5.651167
-40.10451,6,5.651167
-37.86804,6,5.65316
-38.93856,6,5.656184
-26.266502,6,5.658146
-40.25046,6,5.658146
-30.334057,6,5.663168
-32.549976,6,5.663168
-34.701733,6,5.665128
-39.149902,6,5.665128
-35.48576,6,5.668119
-37.25061,6,5.671112
-39.263752,6,5.674103
-31.504175,5,5.677129
-24.073027,7,5.677129
-38.236465,6,5.67909
-38.367416,6,5.682117
-33.613594,7,5.684077
-29.920757,7,5.687069
-33.045033,6,5.687069
-38.16615,5,5.689606
-26.47107,5,5.689606
-28.909224,5,5.692599
-28.434534,7,5.692599
-24.039474,6,5.696587
-28.780731,6,5.699615
-27.035261,5,5.699615
-31.071062,6,5.701574
-37.031208,6,5.704599
-35.127827,6,5.704599
-33.84865,6,5.706561
-34.09599,7,5.708555
-32.089123,6,5.711547
-34.74568,6,5.714572
-43.342785,6,5.714572
-33.31317,6,5.716534
-41.904312,6,5.719559
-37.669033,6,5.721521
-32.03236,6,5.724545
-38.458134,6,5.729532
-31.725372,5,5.729532
-29.34961,7,5.729532
-34.716213,7,5.732492
-35.198513,5,5.735483
-36.05118,6,5.735483
